ID,Name,Age,Nationality,Overall,Potential,Club,Preferred Foot
224842,G. Docherty,21,Scotland,66,77,Shrewsbury,Right
228426,L. Escorcia,21,Colombia,66,76,Jaguares de Córdoba,Right
228682,R. Rebolledo,21,Chile,66,70,Universidad Católica,Right
234826,Toni Martínez,21,Spain,66,80,CF Rayo Majadahonda,Right
240458,Ander Guevara,20,Spain,66,76,Real Sociedad,Right
203851,D. Drescher,28,Austria,66,66,SKN St. Pölten,Left
213835,J. Gammelby,23,Denmark,66,75,Brøndby IF,Right
222027,J. Watts,26,United States,66,69,Houston Dynamo,Right
171083,R. O'Donovan,32,Republic of Ireland,66,66,Newcastle Jets,Right
237131,J. Rodríguez,22,Mexico,66,75,Club León,Left
155980,D. Bičík,37,Czech Republic,66,66,Sparta Praha,Right
222540,N. Vergos,22,Greece,66,75,Panathinaikos FC,Right
228684,R. Nyambe,20,Namibia,66,78,Blackburn Rovers,Right
231244,E. Reséndez,22,Mexico,66,77,Monterrey,Right
231500,D. Widgren,24,Sweden,66,70,Östersunds FK,Left
178508,A. Cocco,32,Italy,66,66,Pescara,Right
198733,O. Kefkir,26,Germany,66,66,KFC Uerdingen 05,Left
210253,J. Tutuarima,25,Netherlands,66,69,De Graafschap,Left
236877,Bruno Leite,23,Cape Verde,66,75,FK Haugesund,Right
204622,J. Meekings,25,England,66,69,Dundee FC,Right
222286,G. Lloris,22,France,66,72,OGC Nice,Left
211791,M. Konczkowski,24,Poland,66,69,Piast Gliwice,Right
213327,A. Jovanović,28,Australia,66,66,Jeju United FC,Right
226127,C. Depres,23,France,66,70,Nîmes Olympique,Right
231247,B. Cufré,21,Argentina,66,77,Vélez Sarsfield,Left
235855,J. Asoro,19,Sweden,66,81,Swansea City,Right
176207,R. Boguski,34,Poland,66,66,Wisła Kraków,Right
184143,A. Jacobsen,28,Denmark,66,66,Odense Boldklub,Right
213328,S. Miangue,21,Belgium,66,75,Standard de Liège,Left
214608,A. Bernal,30,Colombia,66,66,América de Cali,Right
215376,E. Capradossi,22,Italy,66,75,Spezia,Right
224592,F. Perucchini,26,Italy,66,70,Ascoli,Left
229968,T. Agyepong,22,Ghana,66,73,Hibernian,Right
242768,G. Kharaishvili,21,Georgia,66,74,IFK Göteborg,Right
243792,Iñigo Vicente,20,Spain,66,79,Athletic Club de Bilbao,Right
205393,J. Baldwin,25,England,66,71,Sunderland,Right
221521,R. Dekker,23,Netherlands,66,71,PEC Zwolle,Right
225105,Cristo González,20,Spain,66,78,Real Madrid,Right
234577,Diogo Costa,18,Portugal,66,82,FC Porto,Right
240209,G. Koyalipou,18,France,66,79,Chamois Niortais Football Club,Right
243793,Alan Sousa,21,Brazil,66,76,Vejle Boldklub,Left
244305,R. Ramírez,22,Venezuela,66,71,Fortuna Sittard,Right
184657,S. Fischer,29,Netherlands,66,66,Vendsyssel FF,Right
186449,L. Kelly,28,Scotland,66,66,Coventry City,Right
190545,C. Dorda,29,Germany,66,66,KFC Uerdingen 05,Left
202322,N. Næss,25,Norway,66,69,SC Heerenveen,Right
214354,D. Asprilla,26,Colombia,66,67,Portland Timbers,Right
232786,K. Endo,20,Japan,66,74,Yokohama F. Marinos,Right
198740,A. Acosta,30,Mexico,66,66,Tigres U.A.N.L.,Left
203348,S. Carruthers,25,Republic of Ireland,66,69,Oxford United,Right
207956,P. Mpanzu,24,England,66,71,Luton Town,Right
215380,G. Milan,30,Argentina,66,66,Tiburones Rojos de Veracruz,Right
162388,K. Chiba,33,Japan,66,66,Sanfrecce Hiroshima,Right
239956,M. Boadu,17,Netherlands,66,85,AZ Alkmaar,Right
162901,C. Doyle,33,Republic of Ireland,66,66,Heart of Midlothian,Right
235093,Fran Rodríguez,23,Spain,66,72,UD Almería,Right
239957,S. Jakubiak,25,Germany,66,70,Heracles Almelo,Right
189013,M. Buchalik,29,Poland,66,67,Wisła Kraków,Right
199510,N. Proschwitz,31,Germany,66,66,SV Meppen,Right
226646,F. Banguero,29,Colombia,66,66,Millonarios FC,Left
232790,H. Iikura,32,Japan,66,66,Yokohama F. Marinos,Right
238678,K. Gehring,30,Germany,66,66,SG Sonnenhof Großaspach,Right
173654,P. McGowan,30,Scotland,66,66,Dundee FC,Right
178006,J. Pierazzi,33,France,66,66,GFC Ajaccio,Right
181846,Wang Yongpo,31,China PR,66,66,Tianjin Quanjian FC,Right
183894,M. Sánchez,30,Argentina,66,66,San Martín de San Juan,Right
203095,S. Gannon,26,Republic of Ireland,66,67,Dundalk,Right
240215,C. Capone,19,Italy,66,82,Pescara,Right
177495,C. Taylor,31,England,66,66,Blackpool,Right
193111,R. Lange,29,Germany,66,66,FSV Zwickau,Left
215384,A. Keita,26,Guinea,66,68,Os Belenenses,Right
225368,B. Gueye,23,Senegal,66,72,SC Paderborn 07,Right
239704,K. Wagner,21,Germany,66,71,FC Würzburger Kickers,Left
110680,Xisco Campos,36,Spain,66,66,RCD Mallorca,Right
200793,C. Robertson,24,Scotland,66,69,Rotherham United,Left
139609,C. Conway,33,Scotland,66,66,Blackburn Rovers,Right
229721,Jajá,23,Brazil,66,70,Kalmar FF,Left
173401,A. Vanins,38,Latvia,66,66,FC Zürich,Right
187225,O. Mendoza,29,Mexico,66,66,Club Tijuana,Right
198490,A. Faltsetas,30,Sweden,66,66,BK Häcken,Right
216154,J. Elsey,24,Australia,66,69,Adelaide United,Right
236378,A. Plizzari,18,Italy,66,84,Milan,Right
116314,D. Martin,32,England,66,66,Millwall,Right
186970,Gu Cao,30,China PR,66,66,Henan Jianye FC,Right
235867,L. Strizzolo,26,Italy,66,69,Cittadella,Right
236635,Juan Rodríguez,23,Spain,66,72,Real Sporting de Gijón,Right
215132,S. Moyano,27,Argentina,66,69,Gimnasia y Esgrima La Plata,Right
233564,A. Schetino,24,Uruguay,66,73,Cosenza,Right
236636,A. Caci,21,France,66,76,RC Strasbourg Alsace,Right
209757,V. Janjetović,30,Australia,66,66,Western Sydney Wanderers,Right
225117,N. Haas,22,Switzerland,66,77,Palermo,Right
225629,T. Valls,22,France,66,71,Nîmes Olympique,Left
238685,P. Herrmann,30,Germany,66,66,Holstein Kiel,Right
183645,C. Ramsebner,29,Austria,66,66,LASK Linz,Right
205406,L. Martinelli,29,Italy,66,66,Foggia,Right
145758,Freire,28,Brazil,66,66,Shimizu S-Pulse,Right
155998,T. Černý,33,Czech Republic,66,66,Aberdeen,Left
242270,N. Spalek,21,Slovakia,66,75,Brescia,Right
178014,N. Madonna,31,Italy,66,66,Padova,Right
183646,M. Kobras,32,Austria,66,66,SCR Altach,Right
185438,N. Bärkroth,26,Sweden,66,67,Djurgårdens IF,Right
205663,M. Busellato,25,Italy,66,68,Foggia,Right
170591,M. Stein,32,Germany,66,66,FC Energie Cottbus,Right
207712,N. Bertrams,25,Netherlands,66,72,FC Nordsjælland,Right
217696,A. Doukha,31,Algeria,66,66,Al Raed,Right
218464,E. Quiñones,29,Colombia,66,66,Millonarios FC,Left
221024,A. Sørensen,22,Denmark,66,75, SSV Jahn Regensburg,Right
241248,Wang Zhuo,28,China PR,66,67,Guizhou Hengfeng FC,Right
188257,B. Easton,30,Scotland,66,66,St. Johnstone FC,Left
199010,A. Boyle,27,Republic of Ireland,66,68,Dundee FC,Left
237410,V. Kravets,20,Ukraine,66,76,CD Lugo,Left
173666,N. Law,30,England,66,66,Exeter City,Right
243554,Basilio,34,Spain,66,66,CF Rayo Majadahonda,Right
183138,K. Pearce,28,Barbados,66,66,Mansfield Town,Right
235619,M. Edwards,19,England,66,84,Excelsior,Left
105827,P. Brożek,35,Poland,66,66,Wisła Kraków,Right
245091,L. Ravanelli,21,Italy,66,75,Padova,Right
193123,A. Taylor,27,Wales,66,67,Northampton Town,Right
214884,M. Nalepa,25,Poland,66,71,Lechia Gdańsk,Right
222052,Lee Myung Jae,24,Korea Republic,66,70,Ulsan Hyundai FC,Left
241252,Tang Xin,27,China PR,66,66,Guizhou Hengfeng FC,Left
226405,A. Arregui,25,Argentina,66,69,San Martin de Tucumán,Right
228197,H. El Sayed,26,Egypt,66,67,Ettifaq FC,Left
186725,D. Horst,32,United States,66,66,Real Salt Lake,Right
204134,Álex Barrera,27,Spain,66,67,Extremadura UD,Right
221286,Ricardo Vaz,23,Portugal,66,71,CF Reus Deportiu,Right
238694,L. Röser,24,Germany,66,72,SG Dynamo Dresden,Right
245350,C. Feraud,27,Ecuador,66,66,Al Hazem,Right
238951,R. Eckardt,28,Germany,66,66,FC Carl Zeiss Jena,Right
205672,K. Heerings,28,Netherlands,66,66,Fortuna Sittard,Left
230504,Lorenzao Masca,34,Brazil,66,66,Cruzeiro,Right
240744,M. Ojeda,19,Argentina,66,80,Racing Club,Left
242792,M. Ndockyt,19,Congo,66,76,RCD Mallorca,Left
193896,P. Funk,28,Germany,66,66,VfR Aalen,Right
209001,M. Fallatah,30,Saudi Arabia,66,66,Al Hilal,Right
218729,Euller,23,Brazil,66,74,Al Shabab,Left
221801,Liao Lisheng,25,China PR,66,73,Guangzhou Evergrande Taobao FC,Right
227945,S. Findlay,22,Scotland,66,75,Kilmarnock,Left
229993,H. Sönmez,27,Turkey,66,66,Atiker Konyaspor,Right
223082,W. Norris,24,England,66,72,Wolverhampton Wanderers,Left
223594,M. Spano Rahou,23,France,66,71,Grenoble Foot 38,Right
223850,L. Zarandia,22,Georgia,66,76,Arka Gdynia,Left
188522,Fábinho,33,Brazil,66,66,Philadelphia Union,Left
223339,Zé Manuel,27,Portugal,66,66,Santa Clara,Right
224875,B. Innocent,22,Nigeria,66,77,Malmö FF,Right
225387,L. Page,22,England,66,75,Charlton Athletic,Left
228715,B. Van Durmen,21,Belgium,66,74,Royal Excel Mouscron,Left
228971,Jano,31,Spain,66,66,SV Mattersburg,Right
197996,E. Larsson,26,Sweden,66,67,Malmö FF,Right
200812,M. Ehmer,26,Germany,66,66,Gillingham,Right
224108,V. Solomon-Otabor,22,Nigeria,66,77,Birmingham City,Right
237420,V. Janjičić,19,Switzerland,66,76,Hamburger SV,Right
242028,R. Blanco,28,Argentina,66,66,Curicó Unido,Left
190060,N. Toko,27,DR Congo,66,66,Al Fateh,Right
210029,J. Rafferty,24,Republic of Ireland,66,71,Rochdale,Right
211565,Higinio,24,Spain,66,71,CD Numancia,Right
230509,Danilo Sacrio,26,Brazil,66,66,Paraná,Right
234093,T. Szántó,22,Hungary,66,76,SK Rapid Wien,Right
173165,N. Ravaglia,29,Italy,66,67,US Cremonese,Right
229742,H. Alpsoy,21,Turkey,66,77,Antalyaspor,Right
210543,M. Migliorini,26,Italy,66,68,US Salernitana 1919,Right
230511,Emílio Trevões,30,Brazil,66,66,Vitória,Left
236399,L. Bergsma,21,Netherlands,66,75,AZ Alkmaar,Right
179055,A. Marciniak,29,Poland,66,66,Arka Gdynia,Left
183407,S. Kotysch,29,Germany,66,66,Sint-Truidense VV,Right
202864,N. Peñailillo,26,Chile,66,67,Deportes Iquique,Left
224624,Fu Huan,24,China PR,66,71,Shanghai SIPG FC,Right
226928,B. Emir,30,Turkey,66,66,Göztepe SK,Left
230512,Flávio Triginho,34,Brazil,66,66,Botafogo,Right
101488,D. Haas,34,Germany,66,66,FC Erzgebirge Aue,Right
188272,Magno Novaes,35,Brazil,66,66,AS Béziers,Right
192624,S. Ferguson,26,Northern Ireland,66,66,Millwall,Left
198257,S. Sinovic,31,United States,66,66,Sporting Kansas City,Left
229745,B. Enobakhare,20,Nigeria,66,80,Kilmarnock,Right
164465,T. McMahon,32,England,66,66,Oxford United,Right
212338,E. Ba,25,France,66,69,Racing Club de Lens,Right
214386,C. Ayala,32,Colombia,66,66,Rionegro Águilas,Right
202611,Manuel Sánchez,30,Spain,66,66,Elche CF,Left
205939,O. Bulut,24,Germany,66,69,Eintracht Braunschweig,Right
211059,R. Godínez,25,Mexico,66,71,Lobos BUAP,Right
163955,S. Anderson,32,Scotland,66,66,St. Johnstone FC,Right
231027,A. Marchesano,27,Switzerland,66,67,FC Zürich,Right
235379,E. Ndoj,21,Albania,66,75,Brescia,Right
209268,D. Rose,30,England,66,66,Portsmouth,Left
211828,J. Oumari,29,Lebanon,66,66,Sagan Tosu,Left
215668,R. Festersen,31,Denmark,66,66,Odense Boldklub,Right
157300,J. Blayac,35,France,66,66,GFC Ajaccio,Right
242036,M. Ljujić,24,Serbia,66,71,Os Belenenses,Left
244340,R. Vodišek,19,Slovenia,66,79,Genoa,Right
52340,M. Marić,34,Switzerland,66,66,FC Lugano,Right
163445,L. Frecklington,32,Republic of Ireland,66,66,Lincoln City,Right
241781,M. Awad,25,Egypt,66,69,Al Wehda,Right
191861,Dong Xuesheng,29,China PR,66,66,Hebei China Fortune FC,Right
225654,J. Düker,22,Germany,66,71,SC Paderborn 07,Left
236918,A. Dreyer,20,Denmark,66,78,Brighton & Hove Albion,Left
237942,P. Estupiñán,20,Ecuador,66,76,RCD Mallorca,Left
211831,D. Mast,26,Germany,66,67,FC Würzburger Kickers,Left
234359,Andoni López,22,Spain,66,77,UD Almería,Left
171895,F. Canales,31,Mexico,66,66,Lobos BUAP,Right
239479,S. Scappini,30,Italy,66,66,Cittadella,Right
216184,S. Nutz,26,Austria,66,68,SCR Altach,Left
218744,J. Byrne,22,Republic of Ireland,66,74,Shamrock Rovers,Right
230264,Dilson Calegari,34,Brazil,66,66,Vitória,Left
183160,Cris,34,Portugal,66,66,CD Feirense,Right
197241,K. Pannewitz,26,Germany,66,67,FC Carl Zeiss Jena,Right
201081,B. Kopacz,26,Poland,66,69,Zagłębie Lubin,Right
156025,H. Patronen,34,Finland,66,66,HJK Helsinki,Right
224121,A. Capello,22,Italy,66,72,Padova,Right
224633,He Guan,25,China PR,66,70,Shanghai SIPG FC,Right
182905,V. Skjerve,30,Norway,66,66,FK Haugesund,Right
190585,S. Williams,28,United States,66,66,LA Galaxy,Right
214906,A. Hughes,26,Wales,66,68,Preston North End,Left
234874,M. Jansen,25,Germany,66,70,SV Sandhausen,Right
235642,R. Yates,20,England,66,79,Nottingham Forest,Right
235899,D. Zeefuik,20,Netherlands,66,74,FC Groningen,Right
178043,F. Della Rocca,30,Italy,66,66,Padova,Left
208764,Z. Alomerović,27,Serbia,66,69,Lechia Gdańsk,Right
216444,M. Gouaida,25,Tunisia,66,68,SV Sandhausen,Left
220028,S. Adekugbe,23,Canada,66,73,Vålerenga Fotball,Left
233084,N. Molina,20,Argentina,66,76,Defensa y Justicia,Right
187004,M. Maâzou,29,Niger,66,66,Racing Club de Lens,Right
207741,M. Lieder,28,Netherlands,66,66,SønderjyskE,Right
223357,W. Kaptoum,21,Cameroon,66,77,Real Betis,Right
235133,M. Finotto,25,Italy,66,71,Cittadella,Left
219518,P. Becker,25,Argentina,66,69,CD Antofagasta,Right
177278,D. Rangelov,35,Bulgaria,66,66,FC Energie Cottbus,Right
186494,M. Oxley,27,England,66,66,Southend United,Right
200319,B. Coker,29,England,66,66,Southend United,Left
221567,Sim Sang Min,25,Korea Republic,66,70,FC Seoul,Left
210304,H. Zuck,27,Germany,66,66,1. FC Kaiserslautern,Left
222080,H. Zapata,23,Colombia,66,75,La Equidad,Right
172928,C. Lines,32,England,66,66,Bristol Rovers,Right
190592,M. Sollbauer,28,Austria,66,68,Wolfsberger AC,Right
203137,R. Jansson,26,Sweden,66,69,AIK,Left
208513,A. Guido,24,United States,66,73,Club Tijuana,Right
212353,I. González,26,Mexico,66,67,Monarcas Morelia,Right
213377,H. Al Hazaa,26,Saudi Arabia,66,67,Ettifaq FC,Right
215169,F. Castillón,32,Argentina,66,66,Club Atlético Aldosivi,Right
228225,W. Harding,21,England,66,75,Birmingham City,Right
177793,G. Tansey,29,England,66,66,Aberdeen,Right
186241,H. Ojamaa,27,Estonia,66,66,Miedź Legnica,Right
214914,M. Ríos,34,Chile,66,66,Deportes Iquique,Right
224386,M. Tévez,21,Argentina,66,77,Defensa y Justicia,Right
242050,E. Sosa,22,Venezuela,66,74,Columbus Crew SC,Right
213635,T. Lapslie,22,England,66,74,Colchester United,Right
226179,M. Sauer,24,Germany,66,71,SpVgg Greuther Fürth,Right
234371,R. Descamps,22,France,66,74,Clermont Foot 63,Left
239491,J. Álvarez,22,Argentina,66,74,Club Atlético Banfield,Right
204164,A. Ludwig,25,Denmark,66,73,Odense Boldklub,Left
205956,C. Dunne,25,Republic of Ireland,66,68,Motherwell,Left
214660,L. Rodríguez,24,Argentina,66,71,Club Atlético Tigre,Left
224388,J. Gómez,22,Colombia,66,77,Junior FC,Right
231044,J. Aribo,21,England,66,77,Charlton Athletic,Left
232580,Gabriel,20,Brazil,66,77,LOSC Lille,Left
234372,C. Machado,28,Bolivia,66,67,New England Revolution,Right
121988,L. Kruse,34,Germany,66,66,Eintracht Braunschweig,Right
191108,S. McConville,29,England,66,66,Accrington Stanley,Right
193412,D. Drocco,29,Argentina,66,66,Club Atlético Huracán,Right
216709,A. Sušac,29,Croatia,66,66,VfL Osnabrück,Right
229509,M. Perlak,32,Austria,66,66,SV Mattersburg,Right
165509,B. Clarke,30,Republic of Ireland,66,66,Charlton Athletic,Left
232581,Eduardo,25,Brazil,66,67,Kawasaki Frontale,Left
199046,K. Dawson,28,Republic of Ireland,66,66,Cheltenham Town,Right
220038,H. McGahey,22,England,66,74,Rochdale,Right
222342,Gu Chao,28,China PR,66,68,Jiangsu Suning FC,Right
232070,R. Caballero,27,Paraguay,66,66,Rionegro Águilas,Left
236166,Ever Rodeiro,34,Brazil,66,66,Botafogo,Right
187014,C. Cercado,29,Mexico,66,66,Lobos BUAP,Left
197511,H. Al Raheb,34,Saudi Arabia,66,66,Al Shabab,Right
198279,C. Schuler,30,United States,66,66,Orlando City SC,Left
199815,S. Mantom,26,England,66,68,Southend United,Right
203399,O. Bouy,25,Netherlands,66,72,PEC Zwolle,Left
209287,J. Dongou Tsafack,23,Cameroon,66,73,CD Lugo,Right
216199,P. Mainka,23,Germany,66,71,1. FC Heidenheim 1846,Right
172423,A. Kantari,33,Morocco,66,66,Valenciennes FC,Left
245383,T. Mavromatis,21,Greece,66,74,Panathinaikos FC,Left
224648,Li Lei,26,China PR,66,68,Beijing Sinobo Guoan FC,Left
236168,Raphael Doninho,30,Brazil,66,66,Grêmio,Right
177544,K. Bülow,32,Germany,66,66,FC Hansa Rostock,Right
199049,R. Magyar,27,Sweden,66,67,SpVgg Greuther Fürth,Right
208521,F. Brillant,33,France,66,66,DC United,Right
157321,K. Tamada,38,Japan,66,66,Nagoya Grampus,Left
223369,M. Ballmert,24,Germany,66,69,SV Meppen,Right
226697,M. Laínez,22,Mexico,66,72,Lobos BUAP,Left
207754,K. Mayi,25,France,66,70,Stade Brestois 29,Right
208778,N. Manfredini,30,Italy,66,66,Spezia,Right
232586,K. Koizumi,23,Japan,66,72,Kashiwa Reysol,Right
202123,C. Aneke,24,England,66,71,Milton Keynes Dons,Right
206219,Juan Cruz,25,Spain,66,67,Elche CF,Left
219531,S. Olivarez,26,Argentina,66,69,Belgrano de Córdoba,Left
223115,P. Gladon,26,Netherlands,66,67,Sint-Truidense VV,Right
232331,E. Aydoğan,21,Turkey,66,80,Bursaspor,Left
243851,V. Pule,26,South Africa,66,67,Orlando Pirates,Left
244363,Daniel Fuzato,20,Brazil,66,76,Roma,Right
27532,D. de Vries,37,Netherlands,66,66,Celtic,Right
170636,A. Lithgow,30,Scotland,66,66,Livingston FC,Right
198285,L. Nicholls,25,England,66,71,Milton Keynes Dons,Right
201869,R. Teibert,25,Canada,66,70,Vancouver Whitecaps FC,Left
214669,M. Figueroa,28,Argentina,66,66,San Martin de Tucumán,Right
223885,A. Nübel,21,Germany,66,78,FC Schalke 04,Right
231821,Z. Al Sahafi,24,Saudi Arabia,66,70,Al Ittihad,Right
235149,J. Schouten,21,Netherlands,66,73,Excelsior,Right
238989,R. Rep,28,Slovenia,66,66,TSV Hartberg,Left
183437,M. Rubin,30,Italy,66,66,Foggia,Left
184461,L. Guldan,35,Slovakia,66,66,Zagłębie Lubin,Right
189325,C. Telo,28,Sweden,66,66,Molde FK,Right
208014,M. Pearson,24,England,66,70,Luton Town,Right
233870,Ricardo Alves,27,Portugal,66,69,CD Tondela,Right
235918,T. Paredes,25,Paraguay,66,71,Newell's Old Boys,Right
236174,Kauã Reisende,26,Brazil,66,66,Bahia,Right
193166,L. Madrigal,25,Mexico,66,70,Monterrey,Right
203151,Augusto César,25,Brazil,66,68,Querétaro,Right
152463,D. Holm,32,Norway,66,66,Vålerenga Fotball,Left
232847,Y. Akimoto,30,Japan,66,66,Shonan Bellmare,Right
179855,J. Beckford,34,Jamaica,66,66,Bury,Right
189839,N. Crovetto,32,Chile,66,66,Audax Italiano,Left
232848,Y. Maruyama,29,Japan,66,66,Nagoya Grampus,Left
234640,B. Jatta,20,Gambia,66,77,Hamburger SV,Right
192912,G. Merebashvili,31,Georgia,66,66,Wisła Płock,Right
657,D. Vaughan,35,Wales,66,66,Notts County,Left
225169,T. Mauricio,24,France,66,72,Valenciennes FC,Left
233105,K. Dougall,25,Australia,66,68,Barnsley,Right
186513,D. Arreola,32,Mexico,66,66,Puebla FC,Left
202131,J. Cousins,24,England,66,68,Queens Park Rangers,Right
214419,J. Duma,24,Argentina,66,68,CD Antofagasta,Right
172179,T. Spurr,30,England,66,66,Fleetwood Town,Left
243859,J. Martínez,23,Peru,66,74,CF Rayo Majadahonda,Right
205460,C. Schoppenhauer,26,Germany,66,68,FC St. Pauli,Right
211604,L. Roberts,23,England,66,72,Walsall,Left
244884,M. Pellegrini,18,Argentina,66,83,Estudiantes de La Plata,Left
144021,C. Schwegler,34,Switzerland,66,66,FC Luzern,Right
155541,K. Petersen,33,Denmark,66,66,Odense Boldklub,Right
223125,J. Vet,24,Netherlands,66,69,De Graafschap,Right
232853,H. Kawano,28,Japan,66,66,Sagan Tosu,Left
233109,F. Stokkers,22,Netherlands,66,71,Fortuna Sittard,Right
235925,G. Gómez,22,Argentina,66,75,Racing Club,Right
193173,M. Lund,27,Northern Ireland,66,66,Scunthorpe United,Right
200086,M. Jankowski,28,Poland,66,66,Arka Gdynia,Right
230038,A. Maisonnial,20,France,66,79,FC Sion,Right
232342,M. Lugo,28,Paraguay,66,66,Belgrano de Córdoba,Left
232598,D. Niwa,32,Japan,66,66,FC Tokyo,Right
234646,C. Riegler,26,Austria,66,69,SKN St. Pölten,Right
235670,R. Lundqvist,21,Sweden,66,75,PSV,Right
241814,S. Muniru,25,Ghana,66,71,Yeni Malatyaspor,Right
182422,Zhang Lu,30,China PR,66,66,Tianjin Quanjian FC,Right
203415,J. Reeves,25,England,66,71,Bradford City,Right
161943,E. Ward,33,England,66,66,Notts County,Right
202904,J. Tamm,26,Estonia,66,69,Sarpsborg 08 FF,Left
212120,M. Heylen,24,Belgium,66,70,SV Zulte-Waregem,Right
214680,G. Gallon,25,France,66,70,US Orléans Loiret Football,Right
222104,T. Adarabioyo,20,England,66,76,West Bromwich Albion,Right
169112,L. Martin,31,England,66,66,Exeter City,Right
245144,F. Ferrari,22,Italy,66,71,Brescia,Right
194200,Trujillo,30,Spain,66,66,UD Almería,Right
136601,Kim Yong Dae,38,Korea Republic,66,66,Ulsan Hyundai FC,Right
220569,E. Babayan,22,Armenia,66,72,Hobro IK,Right
243609,Diogo Santos,33,Portugal,66,66,Santa Clara,Right
244377,T. Borevković,21,Croatia,66,75,Rio Ave FC,Right
183449,J. Jacobson,31,Wales,66,66,Wycombe Wanderers,Left
199578,Benja,30,Spain,66,66,Elche CF,Right
220058,D. Phillips,23,England,66,75,Charlton Athletic,Right
232090,G. Aburjania,23,Georgia,66,73,CD Lugo,Right
233114,J. Riley,21,England,66,75,Bradford City,Right
240282,A. Matějů,22,Czech Republic,66,73,Brescia,Right
191130,Filipe Brigues,27,Portugal,66,66,GD Chaves,Right
